Datum,Bron,LeeftijdGroep,Type,Aantal
2020-06-16,RIVM_report_20200616,10-14,Overleden,0
2020-06-16,RIVM_report_20200616,15-19,Overleden,1
2020-06-16,RIVM_report_20200616,20-24,Overleden,0
2020-06-16,RIVM_report_20200616,25-29,Overleden,3
2020-06-16,RIVM_report_20200616,30-34,Overleden,4
2020-06-16,RIVM_report_20200616,35-39,Overleden,7
2020-06-16,RIVM_report_20200616,40-44,Overleden,5
2020-06-16,RIVM_report_20200616,45-49,Overleden,23
2020-06-16,RIVM_report_20200616,50-54,Overleden,47
2020-06-16,RIVM_report_20200616,55-59,Overleden,99
2020-06-16,RIVM_report_20200616,60-64,Overleden,164
2020-06-16,RIVM_report_20200616,65-69,Overleden,331
2020-06-16,RIVM_report_20200616,70-74,Overleden,625
2020-06-16,RIVM_report_20200616,75-79,Overleden,1002
2020-06-16,RIVM_report_20200616,80-84,Overleden,1261
2020-06-16,RIVM_report_20200616,85-89,Overleden,1372
2020-06-16,RIVM_report_20200616,90-94,Overleden,823
2020-06-16,RIVM_report_20200616,95+,Overleden,303
2020-06-16,RIVM_report_20200616,Niet vermeld,Overleden,0
2020-06-17,RIVM_report_20200617,0-4,Totaal,130
2020-06-17,RIVM_report_20200617,5-9,Totaal,80
2020-06-17,RIVM_report_20200617,10-14,Totaal,171
2020-06-17,RIVM_report_20200617,15-19,Totaal,652
2020-06-17,RIVM_report_20200617,20-24,Totaal,2233
2020-06-17,RIVM_report_20200617,25-29,Totaal,2707
2020-06-17,RIVM_report_20200617,30-34,Totaal,2489
2020-06-17,RIVM_report_20200617,35-39,Totaal,2156
2020-06-17,RIVM_report_20200617,40-44,Totaal,2397
2020-06-17,RIVM_report_20200617,45-49,Totaal,3393
2020-06-17,RIVM_report_20200617,50-54,Totaal,4311
2020-06-17,RIVM_report_20200617,55-59,Totaal,4690
2020-06-17,RIVM_report_20200617,60-64,Totaal,3820
2020-06-17,RIVM_report_20200617,65-69,Totaal,2433
2020-06-17,RIVM_report_20200617,70-74,Totaal,2983
2020-06-17,RIVM_report_20200617,75-79,Totaal,3411
2020-06-17,RIVM_report_20200617,80-84,Totaal,3889
2020-06-17,RIVM_report_20200617,85-89,Totaal,4014
2020-06-17,RIVM_report_20200617,90-94,Totaal,2441
2020-06-17,RIVM_report_20200617,95+,Totaal,800
2020-06-17,RIVM_report_20200617,Niet vermeld,Totaal,4
2020-06-17,RIVM_report_20200617,0-4,Ziekenhuisopname,48
2020-06-17,RIVM_report_20200617,5-9,Ziekenhuisopname,2
2020-06-17,RIVM_report_20200617,10-14,Ziekenhuisopname,9
2020-06-17,RIVM_report_20200617,15-19,Ziekenhuisopname,30
2020-06-17,RIVM_report_20200617,20-24,Ziekenhuisopname,62
2020-06-17,RIVM_report_20200617,25-29,Ziekenhuisopname,113
2020-06-17,RIVM_report_20200617,30-34,Ziekenhuisopname,157
2020-06-17,RIVM_report_20200617,35-39,Ziekenhuisopname,196
2020-06-17,RIVM_report_20200617,40-44,Ziekenhuisopname,283
2020-06-17,RIVM_report_20200617,45-49,Ziekenhuisopname,590
2020-06-17,RIVM_report_20200617,50-54,Ziekenhuisopname,859
2020-06-17,RIVM_report_20200617,55-59,Ziekenhuisopname,1153
2020-06-17,RIVM_report_20200617,60-64,Ziekenhuisopname,1301
2020-06-17,RIVM_report_20200617,65-69,Ziekenhuisopname,1352
2020-06-17,RIVM_report_20200617,70-74,Ziekenhuisopname,1701
2020-06-17,RIVM_report_20200617,75-79,Ziekenhuisopname,1636
2020-06-17,RIVM_report_20200617,80-84,Ziekenhuisopname,1242
2020-06-17,RIVM_report_20200617,85-89,Ziekenhuisopname,805
2020-06-17,RIVM_report_20200617,90-94,Ziekenhuisopname,253
2020-06-17,RIVM_report_20200617,95+,Ziekenhuisopname,44
2020-06-17,RIVM_report_20200617,Niet vermeld,Ziekenhuisopname,0
2020-06-17,RIVM_report_20200617,0-4,Overleden,0
2020-06-17,RIVM_report_20200617,5-9,Overleden,0
2020-06-17,RIVM_report_20200617,10-14,Overleden,0
2020-06-17,RIVM_report_20200617,15-19,Overleden,1
2020-06-17,RIVM_report_20200617,20-24,Overleden,0
2020-06-17,RIVM_report_20200617,25-29,Overleden,3
2020-06-17,RIVM_report_20200617,30-34,Overleden,4
2020-06-17,RIVM_report_20200617,35-39,Overleden,7
2020-06-17,RIVM_report_20200617,40-44,Overleden,5
2020-06-17,RIVM_report_20200617,45-49,Overleden,23
2020-06-17,RIVM_report_20200617,50-54,Overleden,47
2020-06-17,RIVM_report_20200617,55-59,Overleden,99
2020-06-17,RIVM_report_20200617,60-64,Overleden,164
2020-06-17,RIVM_report_20200617,65-69,Overleden,332
2020-06-17,RIVM_report_20200617,70-74,Overleden,626
2020-06-17,RIVM_report_20200617,75-79,Overleden,1002
2020-06-17,RIVM_report_20200617,80-84,Overleden,1261
2020-06-17,RIVM_report_20200617,85-89,Overleden,1372
2020-06-17,RIVM_report_20200617,90-94,Overleden,824
2020-06-17,RIVM_report_20200617,95+,Overleden,304
2020-06-17,RIVM_report_20200617,Niet vermeld,Overleden,0
2020-06-18,RIVM_report_20200618,0-4,Totaal,131
2020-06-18,RIVM_report_20200618,5-9,Totaal,84
2020-06-18,RIVM_report_20200618,10-14,Totaal,179
2020-06-18,RIVM_report_20200618,15-19,Totaal,658
2020-06-18,RIVM_report_20200618,20-24,Totaal,2250
2020-06-18,RIVM_report_20200618,25-29,Totaal,2723
2020-06-18,RIVM_report_20200618,30-34,Totaal,2502
2020-06-18,RIVM_report_20200618,35-39,Totaal,2159
2020-06-18,RIVM_report_20200618,40-44,Totaal,2403
2020-06-18,RIVM_report_20200618,45-49,Totaal,3397
2020-06-18,RIVM_report_20200618,50-54,Totaal,4320
2020-06-18,RIVM_report_20200618,55-59,Totaal,4702
2020-06-18,RIVM_report_20200618,60-64,Totaal,3825
2020-06-18,RIVM_report_20200618,65-69,Totaal,2435
2020-06-18,RIVM_report_20200618,70-74,Totaal,2984
2020-06-18,RIVM_report_20200618,75-79,Totaal,3412
2020-06-18,RIVM_report_20200618,80-84,Totaal,3896
2020-06-18,RIVM_report_20200618,85-89,Totaal,4014
2020-06-18,RIVM_report_20200618,90-94,Totaal,2441
2020-06-18,RIVM_report_20200618,95+,Totaal,800
2020-06-18,RIVM_report_20200618,Niet vermeld,Totaal,4
2020-06-18,RIVM_report_20200618,0-4,Ziekenhuisopname,48
2020-06-18,RIVM_report_20200618,5-9,Ziekenhuisopname,2
2020-06-18,RIVM_report_20200618,10-14,Ziekenhuisopname,9
2020-06-18,RIVM_report_20200618,15-19,Ziekenhuisopname,30
2020-06-18,RIVM_report_20200618,20-24,Ziekenhuisopname,62
2020-06-18,RIVM_report_20200618,25-29,Ziekenhuisopname,113
2020-06-18,RIVM_report_20200618,30-34,Ziekenhuisopname,157
2020-06-18,RIVM_report_20200618,35-39,Ziekenhuisopname,196
2020-06-18,RIVM_report_20200618,40-44,Ziekenhuisopname,284
2020-06-18,RIVM_report_20200618,45-49,Ziekenhuisopname,590
2020-06-18,RIVM_report_20200618,50-54,Ziekenhuisopname,860
2020-06-18,RIVM_report_20200618,55-59,Ziekenhuisopname,1153
2020-06-18,RIVM_report_20200618,60-64,Ziekenhuisopname,1301
2020-06-18,RIVM_report_20200618,65-69,Ziekenhuisopname,1352
2020-06-18,RIVM_report_20200618,70-74,Ziekenhuisopname,1700
2020-06-18,RIVM_report_20200618,75-79,Ziekenhuisopname,1636
2020-06-18,RIVM_report_20200618,80-84,Ziekenhuisopname,1241
2020-06-18,RIVM_report_20200618,85-89,Ziekenhuisopname,805
2020-06-18,RIVM_report_20200618,90-94,Ziekenhuisopname,252
2020-06-18,RIVM_report_20200618,95+,Ziekenhuisopname,44
2020-06-18,RIVM_report_20200618,Niet vermeld,Ziekenhuisopname,0
2020-06-18,RIVM_report_20200618,0-4,Overleden,0
2020-06-18,RIVM_report_20200618,5-9,Overleden,0
2020-06-18,RIVM_report_20200618,10-14,Overleden,0
2020-06-18,RIVM_report_20200618,15-19,Overleden,1
2020-06-18,RIVM_report_20200618,20-24,Overleden,0
2020-06-18,RIVM_report_20200618,25-29,Overleden,3
2020-06-18,RIVM_report_20200618,30-34,Overleden,4
2020-06-18,RIVM_report_20200618,35-39,Overleden,7
2020-06-18,RIVM_report_20200618,40-44,Overleden,6
2020-06-18,RIVM_report_20200618,45-49,Overleden,23
2020-06-18,RIVM_report_20200618,50-54,Overleden,47
2020-06-18,RIVM_report_20200618,55-59,Overleden,99
2020-06-18,RIVM_report_20200618,60-64,Overleden,164
2020-06-18,RIVM_report_20200618,65-69,Overleden,332
2020-06-18,RIVM_report_20200618,70-74,Overleden,626
2020-06-18,RIVM_report_20200618,75-79,Overleden,1002
2020-06-18,RIVM_report_20200618,80-84,Overleden,1262
2020-06-18,RIVM_report_20200618,85-89,Overleden,1373
2020-06-18,RIVM_report_20200618,90-94,Overleden,825
2020-06-18,RIVM_report_20200618,95+,Overleden,304
2020-06-18,RIVM_report_20200618,Niet vermeld,Overleden,0
2020-06-19,RIVM_report_20200619,0-4,Totaal,132
2020-06-19,RIVM_report_20200619,5-9,Totaal,88
2020-06-19,RIVM_report_20200619,10-14,Totaal,179
2020-06-19,RIVM_report_20200619,15-19,Totaal,664
2020-06-19,RIVM_report_20200619,20-24,Totaal,2262
2020-06-19,RIVM_report_20200619,25-29,Totaal,2727
2020-06-19,RIVM_report_20200619,30-34,Totaal,2513
2020-06-19,RIVM_report_20200619,35-39,Totaal,2169
2020-06-19,RIVM_report_20200619,40-44,Totaal,2406
2020-06-19,RIVM_report_20200619,45-49,Totaal,3409
2020-06-19,RIVM_report_20200619,50-54,Totaal,4334
2020-06-19,RIVM_report_20200619,55-59,Totaal,4708
2020-06-19,RIVM_report_20200619,60-64,Totaal,3834
2020-06-19,RIVM_report_20200619,65-69,Totaal,2439
2020-06-19,RIVM_report_20200619,70-74,Totaal,2987
2020-06-19,RIVM_report_20200619,75-79,Totaal,3415
2020-06-19,RIVM_report_20200619,80-84,Totaal,3898
2020-06-19,RIVM_report_20200619,85-89,Totaal,4015
2020-06-19,RIVM_report_20200619,90-94,Totaal,2443
2020-06-19,RIVM_report_20200619,95+,Totaal,800
2020-06-19,RIVM_report_20200619,Niet vermeld,Totaal,4
2020-06-19,RIVM_report_20200619,0-4,Ziekenhuisopname,48
2020-06-19,RIVM_report_20200619,5-9,Ziekenhuisopname,2
2020-06-19,RIVM_report_20200619,10-14,Ziekenhuisopname,9
2020-06-19,RIVM_report_20200619,15-19,Ziekenhuisopname,30
2020-06-19,RIVM_report_20200619,20-24,Ziekenhuisopname,62
2020-06-19,RIVM_report_20200619,25-29,Ziekenhuisopname,113
2020-06-19,RIVM_report_20200619,30-34,Ziekenhuisopname,158
2020-06-19,RIVM_report_20200619,35-39,Ziekenhuisopname,196
2020-06-19,RIVM_report_20200619,40-44,Ziekenhuisopname,284
2020-06-19,RIVM_report_20200619,45-49,Ziekenhuisopname,592
2020-06-19,RIVM_report_20200619,50-54,Ziekenhuisopname,862
2020-06-19,RIVM_report_20200619,55-59,Ziekenhuisopname,1153
2020-06-19,RIVM_report_20200619,60-64,Ziekenhuisopname,1302
2020-06-19,RIVM_report_20200619,65-69,Ziekenhuisopname,1354
2020-06-19,RIVM_report_20200619,70-74,Ziekenhuisopname,1701
2020-06-19,RIVM_report_20200619,75-79,Ziekenhuisopname,1636
2020-06-19,RIVM_report_20200619,80-84,Ziekenhuisopname,1242
2020-06-19,RIVM_report_20200619,85-89,Ziekenhuisopname,805
2020-06-19,RIVM_report_20200619,90-94,Ziekenhuisopname,253
2020-06-19,RIVM_report_20200619,95+,Ziekenhuisopname,44
2020-06-19,RIVM_report_20200619,Niet vermeld,Ziekenhuisopname,0
2020-06-19,RIVM_report_20200619,0-4,Overleden,0
2020-06-19,RIVM_report_20200619,5-9,Overleden,0
2020-06-19,RIVM_report_20200619,10-14,Overleden,0
2020-06-19,RIVM_report_20200619,15-19,Overleden,1
2020-06-19,RIVM_report_20200619,20-24,Overleden,0
2020-06-19,RIVM_report_20200619,25-29,Overleden,3
2020-06-19,RIVM_report_20200619,30-34,Overleden,4
2020-06-19,RIVM_report_20200619,35-39,Overleden,7
2020-06-19,RIVM_report_20200619,40-44,Overleden,6
2020-06-19,RIVM_report_20200619,45-49,Overleden,23
2020-06-19,RIVM_report_20200619,50-54,Overleden,47
2020-06-19,RIVM_report_20200619,55-59,Overleden,99
2020-06-19,RIVM_report_20200619,60-64,Overleden,164
2020-06-19,RIVM_report_20200619,65-69,Overleden,333
2020-06-19,RIVM_report_20200619,70-74,Overleden,626
2020-06-19,RIVM_report_20200619,75-79,Overleden,1002
2020-06-19,RIVM_report_20200619,80-84,Overleden,1263
2020-06-19,RIVM_report_20200619,85-89,Overleden,1373
2020-06-19,RIVM_report_20200619,90-94,Overleden,826
2020-06-19,RIVM_report_20200619,95+,Overleden,304
2020-06-19,RIVM_report_20200619,Niet vermeld,Overleden,0
2020-06-20,RIVM_report_20200620,0-4,Totaal,133
2020-06-20,RIVM_report_20200620,5-9,Totaal,90
2020-06-20,RIVM_report_20200620,10-14,Totaal,182
2020-06-20,RIVM_report_20200620,15-19,Totaal,666
2020-06-20,RIVM_report_20200620,20-24,Totaal,2266
2020-06-20,RIVM_report_20200620,25-29,Totaal,2736
2020-06-20,RIVM_report_20200620,30-34,Totaal,2523
2020-06-20,RIVM_report_20200620,35-39,Totaal,2173
2020-06-20,RIVM_report_20200620,40-44,Totaal,2413
2020-06-20,RIVM_report_20200620,45-49,Totaal,3415
2020-06-20,RIVM_report_20200620,50-54,Totaal,4344
2020-06-20,RIVM_report_20200620,55-59,Totaal,4712
2020-06-20,RIVM_report_20200620,60-64,Totaal,3833
2020-06-20,RIVM_report_20200620,65-69,Totaal,2442
2020-06-20,RIVM_report_20200620,70-74,Totaal,2989
2020-06-20,RIVM_report_20200620,75-79,Totaal,3418
2020-06-20,RIVM_report_20200620,80-84,Totaal,3902
2020-06-20,RIVM_report_20200620,85-89,Totaal,4017
2020-06-20,RIVM_report_20200620,90-94,Totaal,2444
2020-06-20,RIVM_report_20200620,95+,Totaal,800
2020-06-20,RIVM_report_20200620,Niet vermeld,Totaal,4
2020-06-20,RIVM_report_20200620,0-4,Ziekenhuisopname,48
2020-06-20,RIVM_report_20200620,5-9,Ziekenhuisopname,2
2020-06-20,RIVM_report_20200620,10-14,Ziekenhuisopname,9
2020-06-20,RIVM_report_20200620,15-19,Ziekenhuisopname,30
2020-06-20,RIVM_report_20200620,20-24,Ziekenhuisopname,62
2020-06-20,RIVM_report_20200620,25-29,Ziekenhuisopname,113
2020-06-20,RIVM_report_20200620,30-34,Ziekenhuisopname,159
2020-06-20,RIVM_report_20200620,35-39,Ziekenhuisopname,196
2020-06-20,RIVM_report_20200620,40-44,Ziekenhuisopname,284
2020-06-20,RIVM_report_20200620,45-49,Ziekenhuisopname,592
2020-06-20,RIVM_report_20200620,50-54,Ziekenhuisopname,862
2020-06-20,RIVM_report_20200620,55-59,Ziekenhuisopname,1153
2020-06-20,RIVM_report_20200620,60-64,Ziekenhuisopname,1302
2020-06-20,RIVM_report_20200620,65-69,Ziekenhuisopname,1354
2020-06-20,RIVM_report_20200620,70-74,Ziekenhuisopname,1700
2020-06-20,RIVM_report_20200620,75-79,Ziekenhuisopname,1635
2020-06-20,RIVM_report_20200620,80-84,Ziekenhuisopname,1242
2020-06-20,RIVM_report_20200620,85-89,Ziekenhuisopname,805
2020-06-20,RIVM_report_20200620,90-94,Ziekenhuisopname,254
2020-06-20,RIVM_report_20200620,95+,Ziekenhuisopname,44
2020-06-20,RIVM_report_20200620,Niet vermeld,Ziekenhuisopname,0
2020-06-20,RIVM_report_20200620,0-4,Overleden,0
2020-06-20,RIVM_report_20200620,5-9,Overleden,0
2020-06-20,RIVM_report_20200620,10-14,Overleden,0
2020-06-20,RIVM_report_20200620,15-19,Overleden,1
2020-06-20,RIVM_report_20200620,20-24,Overleden,0
2020-06-20,RIVM_report_20200620,25-29,Overleden,3
2020-06-20,RIVM_report_20200620,30-34,Overleden,4
2020-06-20,RIVM_report_20200620,35-39,Overleden,7
2020-06-20,RIVM_report_20200620,40-44,Overleden,6
2020-06-20,RIVM_report_20200620,45-49,Overleden,23
2020-06-20,RIVM_report_20200620,50-54,Overleden,47
2020-06-20,RIVM_report_20200620,55-59,Overleden,99
2020-06-20,RIVM_report_20200620,60-64,Overleden,164
2020-06-20,RIVM_report_20200620,65-69,Overleden,333
2020-06-20,RIVM_report_20200620,70-74,Overleden,627
2020-06-20,RIVM_report_20200620,75-79,Overleden,1003
2020-06-20,RIVM_report_20200620,80-84,Overleden,1264
2020-06-20,RIVM_report_20200620,85-89,Overleden,1375
2020-06-20,RIVM_report_20200620,90-94,Overleden,828
2020-06-20,RIVM_report_20200620,95+,Overleden,305
2020-06-20,RIVM_report_20200620,Niet vermeld,Overleden,0
2020-06-21,RIVM_report_20200621,0-4,Totaal,134
2020-06-21,RIVM_report_20200621,5-9,Totaal,90
2020-06-21,RIVM_report_20200621,10-14,Totaal,188
2020-06-21,RIVM_report_20200621,15-19,Totaal,666
2020-06-21,RIVM_report_20200621,20-24,Totaal,2273
2020-06-21,RIVM_report_20200621,25-29,Totaal,2747
2020-06-21,RIVM_report_20200621,30-34,Totaal,2528
2020-06-21,RIVM_report_20200621,35-39,Totaal,2183
2020-06-21,RIVM_report_20200621,40-44,Totaal,2422
2020-06-21,RIVM_report_20200621,45-49,Totaal,3424
2020-06-21,RIVM_report_20200621,50-54,Totaal,4355
2020-06-21,RIVM_report_20200621,55-59,Totaal,4719
2020-06-21,RIVM_report_20200621,60-64,Totaal,3837
2020-06-21,RIVM_report_20200621,65-69,Totaal,2445
2020-06-21,RIVM_report_20200621,70-74,Totaal,2990
2020-06-21,RIVM_report_20200621,75-79,Totaal,3418
2020-06-21,RIVM_report_20200621,80-84,Totaal,3905
2020-06-21,RIVM_report_20200621,85-89,Totaal,4018
2020-06-21,RIVM_report_20200621,90-94,Totaal,2446
2020-06-21,RIVM_report_20200621,95+,Totaal,801
2020-06-21,RIVM_report_20200621,Niet vermeld,Totaal,4
2020-06-21,RIVM_report_20200621,0-4,Ziekenhuisopname,48
2020-06-21,RIVM_report_20200621,5-9,Ziekenhuisopname,2
2020-06-21,RIVM_report_20200621,10-14,Ziekenhuisopname,9
2020-06-21,RIVM_report_20200621,15-19,Ziekenhuisopname,30
2020-06-21,RIVM_report_20200621,20-24,Ziekenhuisopname,64
2020-06-21,RIVM_report_20200621,25-29,Ziekenhuisopname,113
2020-06-21,RIVM_report_20200621,30-34,Ziekenhuisopname,159
2020-06-21,RIVM_report_20200621,35-39,Ziekenhuisopname,196
2020-06-21,RIVM_report_20200621,40-44,Ziekenhuisopname,284
2020-06-21,RIVM_report_20200621,45-49,Ziekenhuisopname,592
2020-06-21,RIVM_report_20200621,50-54,Ziekenhuisopname,862
2020-06-21,RIVM_report_20200621,55-59,Ziekenhuisopname,1153
2020-06-21,RIVM_report_20200621,60-64,Ziekenhuisopname,1302
2020-06-21,RIVM_report_20200621,65-69,Ziekenhuisopname,1354
2020-06-21,RIVM_report_20200621,70-74,Ziekenhuisopname,1700
2020-06-21,RIVM_report_20200621,75-79,Ziekenhuisopname,1635
2020-06-21,RIVM_report_20200621,80-84,Ziekenhuisopname,1243
2020-06-21,RIVM_report_20200621,85-89,Ziekenhuisopname,805
2020-06-21,RIVM_report_20200621,90-94,Ziekenhuisopname,254
2020-06-21,RIVM_report_20200621,95+,Ziekenhuisopname,44
2020-06-21,RIVM_report_20200621,Niet vermeld,Ziekenhuisopname,0
2020-06-21,RIVM_report_20200621,0-4,Overleden,0
2020-06-21,RIVM_report_20200621,5-9,Overleden,0
2020-06-21,RIVM_report_20200621,10-14,Overleden,0
2020-06-21,RIVM_report_20200621,15-19,Overleden,1
2020-06-21,RIVM_report_20200621,20-24,Overleden,0
2020-06-21,RIVM_report_20200621,25-29,Overleden,3
2020-06-21,RIVM_report_20200621,30-34,Overleden,4
2020-06-21,RIVM_report_20200621,35-39,Overleden,7
2020-06-21,RIVM_report_20200621,40-44,Overleden,6
2020-06-21,RIVM_report_20200621,45-49,Overleden,23
2020-06-21,RIVM_report_20200621,50-54,Overleden,47
2020-06-21,RIVM_report_20200621,55-59,Overleden,99
2020-06-21,RIVM_report_20200621,60-64,Overleden,164
2020-06-21,RIVM_report_20200621,65-69,Overleden,334
2020-06-21,RIVM_report_20200621,70-74,Overleden,627
2020-06-21,RIVM_report_20200621,75-79,Overleden,1003
2020-06-21,RIVM_report_20200621,80-84,Overleden,1264
2020-06-21,RIVM_report_20200621,85-89,Overleden,1375
2020-06-21,RIVM_report_20200621,90-94,Overleden,828
2020-06-21,RIVM_report_20200621,95+,Overleden,305
2020-06-21,RIVM_report_20200621,Niet vermeld,Overleden,0
2020-06-22,RIVM_report_20200622,0-4,Totaal,136
2020-06-22,RIVM_report_20200622,5-9,Totaal,92
2020-06-22,RIVM_report_20200622,10-14,Totaal,192
2020-06-22,RIVM_report_20200622,15-19,Totaal,671
2020-06-22,RIVM_report_20200622,20-24,Totaal,2274
2020-06-22,RIVM_report_20200622,25-29,Totaal,2752
2020-06-22,RIVM_report_20200622,30-34,Totaal,2535
2020-06-22,RIVM_report_20200622,35-39,Totaal,2190
2020-06-22,RIVM_report_20200622,40-44,Totaal,2430
2020-06-22,RIVM_report_20200622,45-49,Totaal,3433
2020-06-22,RIVM_report_20200622,50-54,Totaal,4359
2020-06-22,RIVM_report_20200622,55-59,Totaal,4724
2020-06-22,RIVM_report_20200622,60-64,Totaal,3840
2020-06-22,RIVM_report_20200622,65-69,Totaal,2446
2020-06-22,RIVM_report_20200622,70-74,Totaal,2991
2020-06-22,RIVM_report_20200622,75-79,Totaal,3418
2020-06-22,RIVM_report_20200622,80-84,Totaal,3905
2020-06-22,RIVM_report_20200622,85-89,Totaal,4019
2020-06-22,RIVM_report_20200622,90-94,Totaal,2446
2020-06-22,RIVM_report_20200622,95+,Totaal,801
2020-06-22,RIVM_report_20200622,Niet vermeld,Totaal,4
2020-06-22,RIVM_report_20200622,0-4,Ziekenhuisopname,48
2020-06-22,RIVM_report_20200622,5-9,Ziekenhuisopname,2
2020-06-22,RIVM_report_20200622,10-14,Ziekenhuisopname,9
2020-06-22,RIVM_report_20200622,15-19,Ziekenhuisopname,31
2020-06-22,RIVM_report_20200622,20-24,Ziekenhuisopname,64
2020-06-22,RIVM_report_20200622,25-29,Ziekenhuisopname,113
2020-06-22,RIVM_report_20200622,30-34,Ziekenhuisopname,159
2020-06-22,RIVM_report_20200622,35-39,Ziekenhuisopname,196
2020-06-22,RIVM_report_20200622,40-44,Ziekenhuisopname,284
2020-06-22,RIVM_report_20200622,45-49,Ziekenhuisopname,592
2020-06-22,RIVM_report_20200622,50-54,Ziekenhuisopname,862
2020-06-22,RIVM_report_20200622,55-59,Ziekenhuisopname,1154
2020-06-22,RIVM_report_20200622,60-64,Ziekenhuisopname,1302
2020-06-22,RIVM_report_20200622,65-69,Ziekenhuisopname,1354
2020-06-22,RIVM_report_20200622,70-74,Ziekenhuisopname,1700
2020-06-22,RIVM_report_20200622,75-79,Ziekenhuisopname,1635
2020-06-22,RIVM_report_20200622,80-84,Ziekenhuisopname,1243
2020-06-22,RIVM_report_20200622,85-89,Ziekenhuisopname,805
2020-06-22,RIVM_report_20200622,90-94,Ziekenhuisopname,254
2020-06-22,RIVM_report_20200622,95+,Ziekenhuisopname,44
2020-06-22,RIVM_report_20200622,Niet vermeld,Ziekenhuisopname,0
2020-06-22,RIVM_report_20200622,0-4,Overleden,0
2020-06-22,RIVM_report_20200622,5-9,Overleden,0
2020-06-22,RIVM_report_20200622,10-14,Overleden,0
2020-06-22,RIVM_report_20200622,15-19,Overleden,1
2020-06-22,RIVM_report_20200622,20-24,Overleden,0
2020-06-22,RIVM_report_20200622,25-29,Overleden,3
2020-06-22,RIVM_report_20200622,30-34,Overleden,4
2020-06-22,RIVM_report_20200622,35-39,Overleden,7
2020-06-22,RIVM_report_20200622,40-44,Overleden,6
2020-06-22,RIVM_report_20200622,45-49,Overleden,23
2020-06-22,RIVM_report_20200622,50-54,Overleden,47
2020-06-22,RIVM_report_20200622,55-59,Overleden,99
2020-06-22,RIVM_report_20200622,60-64,Overleden,164
2020-06-22,RIVM_report_20200622,65-69,Overleden,334
2020-06-22,RIVM_report_20200622,70-74,Overleden,627
2020-06-22,RIVM_report_20200622,75-79,Overleden,1003
2020-06-22,RIVM_report_20200622,80-84,Overleden,1264
2020-06-22,RIVM_report_20200622,85-89,Overleden,1375
2020-06-22,RIVM_report_20200622,90-94,Overleden,828
2020-06-22,RIVM_report_20200622,95+,Overleden,305
2020-06-22,RIVM_report_20200622,Niet vermeld,Overleden,0
2020-06-23,RIVM_report_20200623,0-4,Totaal,136
2020-06-23,RIVM_report_20200623,5-9,Totaal,93
2020-06-23,RIVM_report_20200623,10-14,Totaal,196
2020-06-23,RIVM_report_20200623,15-19,Totaal,675
2020-06-23,RIVM_report_20200623,20-24,Totaal,2279
2020-06-23,RIVM_report_20200623,25-29,Totaal,2758
2020-06-23,RIVM_report_20200623,30-34,Totaal,2542
2020-06-23,RIVM_report_20200623,35-39,Totaal,2198
